sitename,county,aqi,pollutant,status,so2,co,o3,o3_8hr,pm10,pm2.5,no2,nox,no,windspeed,winddirec,datacreationdate,unit,co_8hr,pm2.5_avg,pm10_avg,so2_avg,longitude,latitude,siteid,so2_level,co_level,o3_level,o3_8hr_level,pm10_level,pm2.5_level,no2_level,nox_level,no_level,windspeed_level
麥寮,雲林縣,77,懸浮微粒,普通,2.8,0.36,36.0,53.0,55.0,24.0,10.0,10.6,0.0,0.8,333,2025-04-07 01:00,,0.2,20.7,54,1.0,120.251825,23.753506,83,低,低,低,中,低,中,低,低,低,弱
關山,臺東縣,59,細懸浮微粒,普通,0.5,0.2,51.0,53.0,28.0,18.0,1.0,1.6,0.3,1.4,322,2025-04-07 01:00,,0.2,15.4,23,0.0,121.161933,23.045083,80,低,低,中,中,低,低,低,低,低,弱
馬公,澎湖縣,104,臭氧八小時,對敏感族群不健康,0.6,0.22,74.0,72.0,56.0,31.0,3.0,4.1,0.5,3.0,32,2025-04-07 01:00,,0.2,24.3,48,0.0,119.566158,23.569031,78,低,低,高,高,低,中,低,低,低,弱
金門,金門縣,85,細懸浮微粒,普通,1.4,0.3,43.0,61.0,56.0,27.0,13.0,13.7,0.6,0.8,18,2025-04-07 01:00,,0.2,25.1,48,2.0,118.312256,24.432133,77,低,低,中,高,低,中,低,低,低,弱
馬祖,連江縣,92,細懸浮微粒,普通,0.6,0.22,57.0,67.0,39.0,25.0,6.0,7.1,0.3,2.7,335,2025-04-07 01:00,,0.2,27.5,43,1.0,119.952724,26.153736,75,低,低,中,高,低,中,低,低,低,弱
埔里,南投縣,64,細懸浮微粒,普通,1.3,0.36,7.0,18.0,33.0,15.0,5.0,6.6,1.2,1.4,295,2025-04-07 01:00,,0.4,17.3,27,1.0,120.967903,23.968842,72,低,低,低,低,低,低,低,低,低,弱
復興,高雄市,54,細懸浮微粒,普通,0.9,0.21,53.0,56.0,29.0,14.0,5.0,6.2,0.5,1.2,90,2025-04-07 01:00,,0.2,13.7,29,1.0,120.312017,22.608711,71,低,低,中,中,低,低,低,低,低,弱
永和,新北市,87,細懸浮微粒,普通,0.7,0.45,55.0,44.0,49.0,32.0,11.0,12.1,0.2,0.8,102,2025-04-07 01:00,,0.5,25.7,47,0.0,121.516306,25.017,70,低,低,中,中,低,中,低,低,低,弱
竹山,南投縣,70,細懸浮微粒,普通,1.4,0.37,14.0,31.0,34.0,24.0,13.0,14.0,0.4,0.8,249,2025-04-07 01:00,,0.3,19.3,29,1.0,120.677306,23.756389,69,低,低,低,低,低,中,低,低,低,弱
中壢,桃園市,87,細懸浮微粒,普通,0.8,0.41,67.0,49.0,60.0,24.0,8.0,9.8,0.8,0.5,275,2025-04-07 01:00,,0.7,25.7,56,0.0,121.221667,24.953278,68,低,低,中,中,低,中,低,低,低,弱
冬山,宜蘭縣,73,細懸浮微粒,普通,0.4,0.27,47.0,52.0,44.0,24.0,3.0,4.4,0.6,1.0,292,2025-04-07 01:00,,0.2,20.7,45,0.0,121.792928,24.632203,66,低,低,中,中,低,中,低,低,低,弱
宜蘭,宜蘭縣,74,細懸浮微粒,普通,1.2,0.24,57.0,49.0,49.0,25.0,2.0,3.4,0.5,0.8,314,2025-04-07 01:00,,0.2,20.8,39,1.0,121.746394,24.747917,65,低,低,中,中,低,中,低,低,低,弱
陽明,臺北市,122,臭氧八小時,對敏感族群不健康,3.0,0.28,79.0,77.0,62.0,24.0,2.0,3.3,0.5,5.2,160,2025-04-07 01:00,,0.2,21.2,54,1.0,121.529583,25.182722,64,低,低,高,高,低,中,低,低,低,中
花蓮,花蓮縣,60,細懸浮微粒,普通,0.5,0.29,42.0,51.0,42.0,17.0,6.0,7.0,0.9,1.5,231,2025-04-07 01:00,,0.3,15.7,38,0.0,121.599769,23.971306,63,低,低,中,中,低,低,低,低,低,弱
臺東,臺東縣,51,懸浮微粒,普通,0.7,0.2,58.0,53.0,42.0,14.0,1.0,2.1,0.6,2.1,313,2025-04-07 01:00,,0.2,12.0,31,0.0,121.15045,22.755358,62,低,低,中,中,低,低,低,低,低,弱
恆春,屏東縣,77,臭氧八小時,普通,0.6,0.23,70.0,63.0,52.0,26.0,1.0,1.8,0.7,10.2,27,2025-04-07 01:00,,0.2,12.9,26,0.0,120.788928,21.958069,61,低,低,中,高,低,中,低,低,低,強
潮州,屏東縣,71,細懸浮微粒,普通,0.4,0.26,49.0,52.0,31.0,15.0,4.0,5.1,0.1,0.9,73,2025-04-07 01:00,,0.2,19.9,38,0.0,120.561175,22.523108,60,低,低,中,中,低,低,低,低,低,弱
屏東,屏東縣,78,細懸浮微粒,普通,1.2,0.45,40.0,51.0,45.0,21.0,10.0,11.2,0.8,0.7,108,2025-04-07 01:00,,0.4,22.4,47,1.0,120.488033,22.673081,59,低,低,中,中,低,中,低,低,低,弱
小港,高雄市,56,細懸浮微粒,普通,1.0,0.23,53.0,50.0,24.0,11.0,8.0,8.8,0.6,0.6,267,2025-04-07 01:00,,0.2,14.5,26,2.0,120.337736,22.565833,58,低,低,中,中,低,低,低,低,低,弱
前鎮,高雄市,52,懸浮微粒,普通,1.3,0.25,54.0,55.0,28.0,8.0,7.0,7.9,0.7,0.5,99,2025-04-07 01:00,,0.3,12.5,32,1.0,120.30833356,22.6044507,57,低,低,中,中,低,低,低,低,低,弱
前金,高雄市,62,懸浮微粒,普通,1.0,0.33,47.0,53.0,38.0,15.0,6.0,6.8,0.5,0.8,3,2025-04-07 01:00,,0.3,13.8,41,1.0,120.28676111,22.63390278,56,低,低,中,中,低,低,低,低,低,弱
左營,高雄市,67,細懸浮微粒,普通,1.4,0.69,32.0,50.0,50.0,23.0,14.0,14.8,0.5,0.7,330,2025-04-07 01:00,,0.3,18.5,45,1.0,120.292917,22.674861,54,低,低,低,中,低,中,低,低,低,弱
楠梓,高雄市,74,細懸浮微粒,普通,1.2,0.36,34.0,42.0,45.0,26.0,12.0,13.0,0.5,0.6,332,2025-04-07 01:00,,0.4,21.0,50,1.0,120.328289,22.733667,53,低,低,低,中,低,中,低,低,低,弱
林園,高雄市,59,細懸浮微粒,普通,1.2,0.31,38.0,52.0,53.0,22.0,8.0,9.4,0.8,0.9,44,2025-04-07 01:00,,0.2,15.5,35,3.0,120.41175,22.4795,52,低,低,中,中,低,中,低,低,低,弱
大寮,高雄市,58,細懸浮微粒,普通,1.8,0.33,39.0,52.0,38.0,15.0,9.0,10.0,0.2,0.8,113,2025-04-07 01:00,,0.2,14.9,33,1.0,120.425311,22.56413611,51,低,低,中,中,低,低,低,低,低,弱
鳳山,高雄市,72,細懸浮微粒,普通,1.7,0.42,37.0,47.0,54.0,28.0,13.0,13.1,0.1,0.4,128,2025-04-07 01:00,,0.5,20.0,39,1.0,120.357422,22.628126,50,低,低,中,中,低,中,低,低,低,弱
仁武,高雄市,72,細懸浮微粒,普通,1.1,0.4,37.0,47.0,45.0,20.0,14.0,14.5,0.4,0.8,93,2025-04-07 01:00,,0.4,20.0,45,1.0,120.332631,22.689056,49,低,低,中,中,低,中,低,低,低,弱
橋頭,高雄市,77,細懸浮微粒,普通,1.1,0.33,36.0,45.0,44.0,23.0,10.0,10.5,0.4,1.1,23,2025-04-07 01:00,,0.3,21.9,49,1.0,120.305689,22.757506,48,低,低,低,中,低,中,低,低,低,弱
美濃,高雄市,69,細懸浮微粒,普通,1.0,0.29,43.0,56.0,43.0,17.0,4.0,5.1,0.2,1.0,16,2025-04-07 01:00,,0.3,19.1,36,1.0,120.530542,22.883583,47,低,低,中,中,低,低,低,低,低,弱
臺南,臺南市,80,細懸浮微粒,普通,1.9,0.4,31.0,48.0,61.0,32.0,19.0,20.6,0.7,0.4,66,2025-04-07 01:00,,0.3,23.0,49,1.0,120.21947897,22.98928311,46,低,低,低,中,低,中,低,低,低,弱
安南,臺南市,74,細懸浮微粒,普通,2.0,0.4,25.0,49.0,64.0,31.0,15.0,15.9,0.4,0.6,12,2025-04-07 01:00,,0.3,21.0,48,2.0,120.2175,23.048197,45,低,低,低,中,低,中,低,低,低,弱
善化,臺南市,82,細懸浮微粒,普通,2.5,0.34,31.0,46.0,56.0,29.0,10.0,11.1,1.0,0.2,94,2025-04-07 01:00,,0.2,24.0,46,1.0,120.29740529,23.11337642,44,低,低,低,中,低,中,低,低,低,弱
新營,臺南市,83,細懸浮微粒,普通,1.1,0.38,29.0,44.0,56.0,45.0,10.0,11.7,1.0,0.6,217,2025-04-07 01:00,,0.3,24.2,47,0.0,120.31725,23.305633,43,低,低,低,中,低,高,低,低,低,弱
嘉義,嘉義市,88,細懸浮微粒,普通,2.0,0.39,25.0,40.0,44.0,31.0,9.0,10.9,1.1,0.4,264,2025-04-07 01:00,,0.4,26.0,41,3.0,120.44125148,23.46477865,42,低,低,低,中,低,中,低,低,低,弱
臺西,雲林縣,78,懸浮微粒,普通,1.9,0.35,37.0,58.0,63.0,29.0,10.0,11.0,0.8,0.4,14,2025-04-07 01:00,,0.2,21.7,55,1.0,120.19933333,23.702175,41,低,低,中,中,低,中,低,低,低,弱
朴子,嘉義縣,84,細懸浮微粒,普通,1.5,0.3,29.0,44.0,57.0,35.0,9.0,9.3,0.1,0.7,278,2025-04-07 01:00,,0.2,24.4,48,1.0,120.2478,23.46538,40,低,低,低,中,低,中,低,低,低,弱
新港,嘉義縣,72,細懸浮微粒,普通,2.4,0.33,32.0,43.0,61.0,20.0,8.0,9.4,0.9,1.1,288,2025-04-07 01:00,,0.3,20.3,45,2.0,120.345531,23.554839,39,低,低,低,中,低,中,低,低,低,弱
崙背,雲林縣,88,細懸浮微粒,普通,1.6,0.32,39.0,44.0,68.0,32.0,6.0,6.9,0.3,0.2,6,2025-04-07 01:00,,0.3,25.9,51,1.0,120.348742,23.757547,38,低,低,中,中,低,中,低,低,低,弱
斗六,雲林縣,63,細懸浮微粒,普通,1.5,0.37,24.0,41.0,42.0,20.0,8.0,9.5,0.7,0.4,52,2025-04-07 01:00,,0.3,17.0,29,1.0,120.544994,23.711853,37,低,低,低,中,低,中,低,低,低,弱
南投,南投縣,52,細懸浮微粒,普通,1.1,0.37,14.0,29.0,20.0,13.0,14.0,15.1,0.6,0.5,187,2025-04-07 01:00,,0.3,12.7,20,1.0,120.685306,23.913,36,低,低,低,低,低,低,低,低,低,弱
二林,彰化縣,72,懸浮微粒,普通,3.2,0.29,46.0,52.0,56.0,25.0,5.0,6.4,0.8,0.8,41,2025-04-07 01:00,,0.2,19.2,50,2.0,120.409653,23.925175,35,低,低,中,中,低,中,低,低,低,弱
線西,彰化縣,72,細懸浮微粒,普通,0.9,0.32,46.0,57.0,60.0,28.0,6.0,7.0,0.4,0.3,45,2025-04-07 01:00,,0.2,20.1,44,1.0,120.469061,24.131672,34,低,低,中,中,低,中,低,低,低,弱
彰化,彰化縣,55,細懸浮微粒,普通,1.2,0.4,17.0,35.0,25.0,16.0,13.0,14.5,0.7,0.3,248,2025-04-07 01:00,,0.3,14.1,24,0.0,120.541519,24.066,33,低,低,低,中,低,低,低,低,低,弱
西屯,臺中市,61,細懸浮微粒,普通,1.1,0.37,17.0,36.0,35.0,20.0,16.0,18.0,1.6,0.6,335,2025-04-07 01:00,,0.3,16.2,29,1.0,120.616917,24.162197,32,低,低,低,中,低,中,低,低,低,弱
忠明,臺中市,55,細懸浮微粒,普通,1.8,0.51,15.0,30.0,34.0,14.0,21.0,23.1,1.6,0.5,313,2025-04-07 01:00,,0.3,14.0,26,1.0,120.641092,24.151958,31,低,低,低,低,低,低,中,低,低,弱
大里,臺中市,56,細懸浮微粒,普通,1.1,0.43,16.0,23.0,20.0,17.0,18.0,19.4,1.3,0.2,261,2025-04-07 01:00,,0.4,14.5,21,1.0,120.67844444,24.09961111,30,低,低,低,低,低,低,低,低,低,弱
沙鹿,臺中市,66,細懸浮微粒,普通,1.3,0.34,41.0,49.0,44.0,22.0,8.0,9.0,0.3,0.3,354,2025-04-07 01:00,,0.3,18.0,37,1.0,120.568794,24.225628,29,低,低,中,中,低,中,低,低,低,弱
豐原,臺中市,36,,良好,0.6,0.34,12.0,25.0,12.0,11.0,7.0,8.0,0.9,1.5,106,2025-04-07 01:00,,0.3,9.0,12,0.0,120.74252414,24.25699731,28,低,低,低,低,低,低,低,低,低,弱
三義,苗栗縣,43,,良好,0.4,0.29,31.0,38.0,10.0,7.0,0.0,0.6,0.7,1.0,195,2025-04-07 01:00,,0.2,10.6,16,0.0,120.75956754,24.38248443,27,低,低,低,中,低,低,低,低,低,弱
苗栗,苗栗縣,72,細懸浮微粒,普通,1.2,0.38,14.0,48.0,31.0,21.0,15.0,16.8,1.5,0.7,10,2025-04-07 01:00,,0.3,20.1,34,1.0,120.82011468,24.56499183,26,低,低,低,中,低,中,低,低,低,弱
頭份,苗栗縣,80,臭氧八小時,普通,2.3,0.28,58.0,64.0,53.0,25.0,5.0,7.0,1.1,1.3,75,2025-04-07 01:00,,0.2,22.6,49,1.0,120.89869286,24.69690679,25,低,低,中,高,低,中,低,低,低,弱
新竹,新竹市,93,臭氧八小時,普通,1.1,0.29,64.0,68.0,50.0,27.0,6.0,6.6,0.3,1.9,45,2025-04-07 01:00,,0.2,24.5,47,1.0,120.97236752,24.8056356,24,低,低,中,高,低,中,低,低,低,弱
竹東,新竹縣,63,細懸浮微粒,普通,0.6,0.25,51.0,53.0,42.0,18.0,4.0,4.6,0.5,1.6,149,2025-04-07 01:00,,0.2,17.0,35,0.0,121.08895493,24.74091408,23,低,低,中,中,低,低,低,低,低,弱
湖口,新竹縣,97,臭氧八小時,普通,1.5,0.27,72.0,69.0,61.0,21.0,3.0,4.6,0.7,4.8,61,2025-04-07 01:00,,0.2,22.9,56,1.0,121.03886894,24.90009696,22,低,低,中,高,低,中,低,低,低,中
龍潭,桃園市,84,臭氧八小時,普通,1.2,0.25,62.0,65.0,63.0,24.0,5.0,6.0,0.2,2.6,48,2025-04-07 01:00,,0.2,23.8,56,0.0,121.21645772,24.86400048,21,低,低,中,高,低,中,低,低,低,弱
平鎮,桃園市,87,臭氧八小時,普通,1.2,0.28,71.0,66.0,60.0,22.0,4.0,5.7,1.1,2.8,89,2025-04-07 01:00,,0.3,23.6,55,0.0,121.203986,24.952786,20,低,低,中,高,低,中,低,低,低,弱
觀音,桃園市,87,細懸浮微粒,普通,1.4,0.28,66.0,56.0,63.0,29.0,9.0,10.0,0.5,6.5,98,2025-04-07 01:00,,0.3,25.8,52,1.0,121.08283092,25.03556747,19,低,低,中,中,低,中,低,低,低,中
大園,桃園市,80,細懸浮微粒,普通,1.9,0.36,56.0,49.0,60.0,25.0,30.0,31.3,1.3,5.2,102,2025-04-07 01:00,,0.3,23.0,57,1.0,121.20251473,25.06100357,18,低,低,中,中,低,中,中,低,低,中
桃園,桃園市,84,細懸浮微粒,普通,1.7,0.36,61.0,56.0,56.0,29.0,10.0,11.1,0.4,1.9,48,2025-04-07 01:00,,0.3,24.4,48,1.0,121.30500531,24.9947107,17,低,低,中,中,低,中,低,低,低,弱
松山,臺北市,98,細懸浮微粒,普通,1.7,0.51,25.0,31.0,46.0,32.0,22.0,23.7,0.8,1.3,20,2025-04-07 01:00,,0.4,29.5,47,1.0,121.578611,25.05,15,低,低,低,低,低,中,中,低,低,弱
古亭,臺北市,84,細懸浮微粒,普通,1.4,0.27,69.0,56.0,63.0,27.0,4.0,5.0,0.5,2.3,56,2025-04-07 01:00,,0.2,24.5,52,0.0,121.529556,25.020608,14,低,低,中,中,低,中,低,低,低,弱
萬華,臺北市,89,細懸浮微粒,普通,0.4,0.42,53.0,37.0,57.0,29.0,14.0,15.0,0.5,1.1,87,2025-04-07 01:00,,0.5,26.2,52,0.0,121.507972,25.046503,13,低,低,中,中,低,中,低,低,低,弱
中山,臺北市,86,細懸浮微粒,普通,0.6,0.44,42.0,30.0,59.0,22.0,19.0,19.5,0.4,2.3,70,2025-04-07 01:00,,0.6,25.3,56,0.0,121.526528,25.062361,12,低,低,中,低,低,中,低,低,低,弱
士林,臺北市,87,細懸浮微粒,普通,0.9,0.28,73.0,62.0,59.0,35.0,5.0,5.8,0.6,0.9,163,2025-04-07 01:00,,0.3,25.7,52,0.0,121.51666356,25.10334003,11,低,低,高,高,低,中,低,低,低,弱
淡水,新北市,87,細懸浮微粒,普通,1.6,0.3,72.0,52.0,66.0,26.0,4.0,5.1,0.2,3.7,140,2025-04-07 01:00,,0.4,25.5,55,0.0,121.449239,25.1645,10,低,低,中,中,低,中,低,低,低,弱
林口,新北市,83,細懸浮微粒,普通,1.2,0.32,66.0,52.0,60.0,25.0,8.0,8.6,0.3,4.9,86,2025-04-07 01:00,,0.3,24.3,50,0.0,121.36548982,25.07798949,9,低,低,中,中,低,中,低,低,低,中
菜寮,新北市,87,細懸浮微粒,普通,0.8,0.45,46.0,38.0,58.0,26.0,18.0,19.2,0.4,1.9,79,2025-04-07 01:00,,0.5,25.7,50,0.0,121.481028,25.06895,8,低,低,中,中,低,中,低,低,低,弱
新莊,新北市,87,細懸浮微粒,普通,0.4,0.46,45.0,36.0,62.0,28.0,20.0,21.2,1.0,2.4,46,2025-04-07 01:00,,0.5,25.6,51,0.0,121.4325,25.037972,7,低,低,中,中,低,中,中,低,低,弱
板橋,新北市,81,細懸浮微粒,普通,1.0,0.37,63.0,42.0,56.0,31.0,11.0,12.2,1.0,1.4,42,2025-04-07 01:00,,0.4,23.5,45,0.0,121.458667,25.012972,6,低,低,中,中,低,中,低,低,低,弱
土城,新北市,80,細懸浮微粒,普通,1.2,0.33,54.0,54.0,49.0,25.0,10.0,11.3,0.5,1.0,347,2025-04-07 01:00,,0.3,23.0,47,1.0,121.451861,24.982528,5,低,低,中,中,低,中,低,低,低,弱
新店,新北市,74,細懸浮微粒,普通,0.7,0.31,54.0,42.0,48.0,21.0,11.0,11.6,0.6,1.8,74,2025-04-07 01:00,,0.4,20.9,45,0.0,121.537778,24.977222,4,低,低,中,中,低,中,低,低,低,弱
萬里,新北市,76,細懸浮微粒,普通,0.8,0.27,41.0,39.0,52.0,26.0,2.0,3.3,0.8,4.6,219,2025-04-07 01:00,,0.2,21.5,51,0.0,121.689881,25.179667,3,低,低,中,中,低,中,低,低,低,中
汐止,新北市,81,細懸浮微粒,普通,0.5,0.39,10.0,17.0,41.0,20.0,20.0,21.9,1.2,0.9,62,2025-04-07 01:00,,0.4,23.5,41,0.0,121.64081,25.06624,2,低,低,低,低,低,中,中,低,低,弱
基隆,基隆市,76,細懸浮微粒,普通,0.9,0.51,14.0,21.0,35.0,27.0,14.0,15.3,0.5,0.2,324,2025-04-07 01:00,,0.4,21.5,37,0.0,121.760056,25.129167,1,低,低,低,低,低,中,低,低,低,弱
屏東(枋山),屏東縣,67,臭氧八小時,普通,0.1,0.2,64.0,60.0,19.0,8.0,1.0,1.8,0.2,5.7,89,2025-04-07 00:00,,0.2,5.7,13,0.0,120.651472,22.260899,313,低,低,中,高,低,低,低,低,低,中
臺南（南化）,臺南市,60,細懸浮微粒,普通,0.1,0.28,26.0,42.0,27.0,16.0,4.0,4.1,0.1,2.1,206,2025-04-07 00:00,,0.2,15.8,23,0.0,120.44583156,23.04562013,312,低,低,低,中,低,低,低,低,低,弱
新北（樹林）,新北市,85,細懸浮微粒,普通,0.5,0.33,36.0,34.0,55.0,26.0,8.0,9.3,0.5,0.1,148,2025-04-07 00:00,,0.3,25.0,51,0.0,121.38352778,24.94902778,311,低,低,低,中,低,中,低,低,低,弱
台中市（和平區消防隊）,臺中市,29,,良好,0.1,0.33,8.0,21.0,19.0,10.0,3.0,5.0,1.5,0.2,352,2025-04-07 00:00,,0.3,7.1,13,0.0,120.883858,24.174592,310,低,低,低,低,低,低,低,低,低,弱
屏東（琉球）,屏東縣,67,臭氧八小時,普通,1.1,0.26,53.0,60.0,15.0,8.0,3.0,3.6,0.3,2.7,36,2025-04-07 00:00,,0.2,12.1,24,3.0,120.37722,22.35222,204,低,低,中,高,低,低,低,低,低,弱
臺南（麻豆）,臺南市,71,細懸浮微粒,普通,1.6,0.34,31.0,50.0,56.0,23.0,10.0,11.3,0.6,0.2,80,2025-04-07 00:00,,0.2,19.8,47,1.0,120.24583056,23.17904722,203,低,低,低,中,低,中,低,低,低,弱
高雄（湖內）,高雄市,72,懸浮微粒,普通,1.6,0.44,28.0,45.0,61.0,27.0,15.0,16.4,1.2,1.7,81,2025-04-07 00:00,,0.3,19.5,50,1.0,120.24535,22.87985556,202,低,低,低,中,低,中,低,低,低,弱
宜蘭（頭城）,宜蘭縣,77,細懸浮微粒,普通,0.7,0.28,40.0,43.0,54.0,20.0,5.0,6.0,0.5,1.0,246,2025-04-07 00:00,,0.2,22.1,51,0.0,121.82463916,24.85366672,201,低,低,中,中,低,中,低,低,低,弱
員林,彰化縣,66,細懸浮微粒,普通,1.2,0.38,33.0,43.0,45.0,22.0,11.0,12.5,1.0,0.3,212,2025-04-07 00:00,,0.3,17.8,29,1.0,120.5631893,23.9615945,139,低,低,低,中,低,中,低,低,低,弱
大城,彰化縣,79,細懸浮微粒,普通,2.5,0.44,41.0,63.0,74.0,28.0,11.0,12.8,1.2,0.2,102,2025-04-07 00:00,,0.2,22.8,55,1.0,120.26964167,23.85493056,85,低,低,中,高,低,中,低,低,低,弱
富貴角,新北市,100,臭氧八小時,普通,0.8,0.24,78.0,70.0,59.0,25.0,2.0,2.3,0.0,5.8,100,2025-04-07 00:00,,0.1,20.8,50,0.0,121.53656894,25.29681695,84,低,低,高,高,低,中,低,低,低,中
麥寮,雲林縣,76,懸浮微粒,普通,3.0,0.39,40.0,57.0,60.0,23.0,10.0,11.0,0.0,0.7,58,2025-04-07 00:00,,0.2,20.6,53,1.0,120.251825,23.753506,83,低,低,中,中,低,中,低,低,低,弱
關山,臺東縣,56,細懸浮微粒,普通,0.5,0.2,55.0,53.0,31.0,21.0,1.0,1.8,0.5,1.8,0,2025-04-07 00:00,,0.2,14.2,22,0.0,121.161933,23.045083,80,低,低,中,中,低,中,低,低,低,弱
馬公,澎湖縣,104,臭氧八小時,對敏感族群不健康,0.7,0.22,75.0,72.0,54.0,22.0,2.0,3.5,0.7,3.6,39,2025-04-07 00:00,,0.2,23.0,46,0.0,119.566158,23.569031,78,低,低,高,高,低,中,低,低,低,弱
金門,金門縣,84,細懸浮微粒,普通,1.2,0.28,55.0,63.0,54.0,30.0,9.0,10.2,0.6,0.8,342,2025-04-07 00:00,,0.2,24.5,46,2.0,118.312256,24.432133,77,低,低,中,高,低,中,低,低,低,弱
馬祖,連江縣,101,臭氧八小時,對敏感族群不健康,0.6,0.21,58.0,71.0,34.0,20.0,6.0,7.1,0.4,1.2,346,2025-04-07 00:00,,0.2,28.7,46,1.0,119.952724,26.153736,75,低,低,中,高,低,中,低,低,低,弱
埔里,南投縣,63,細懸浮微粒,普通,1.3,0.36,8.0,23.0,25.0,20.0,6.0,7.2,1.1,0.7,70,2025-04-07 00:00,,0.4,17.0,27,1.0,120.967903,23.968842,72,低,低,低,低,低,中,低,低,低,弱
復興,高雄市,61,臭氧八小時,普通,1.3,0.19,56.0,58.0,23.0,9.0,8.0,9.6,0.7,0.4,247,2025-04-07 00:00,,0.2,15.0,32,1.0,120.312017,22.608711,71,低,低,中,中,低,低,低,低,低,弱
永和,新北市,84,細懸浮微粒,普通,0.8,0.4,54.0,42.0,54.0,26.0,12.0,12.4,0.3,0.8,123,2025-04-07 00:00,,0.5,24.7,45,0.0,121.516306,25.017,70,低,低,中,中,低,中,低,低,低,弱
竹山,南投縣,68,細懸浮微粒,普通,1.2,0.34,21.0,38.0,30.0,20.0,10.0,10.4,0.3,1.2,25,2025-04-07 00:00,,0.3,18.6,29,1.0,120.677306,23.756389,69,低,低,低,中,低,中,低,低,低,弱
中壢,桃園市,88,細懸浮微粒,普通,1.0,0.44,67.0,46.0,60.0,27.0,10.0,13.1,2.4,0.8,267,2025-04-07 00:00,,0.7,26.1,55,0.0,121.221667,24.953278,68,低,低,中,中,低,中,低,低,低,弱
冬山,宜蘭縣,72,細懸浮微粒,普通,0.6,0.27,50.0,54.0,51.0,24.0,3.0,3.9,0.5,0.7,308,2025-04-07 00:00,,0.2,20.3,45,0.0,121.792928,24.632203,66,低,低,中,中,低,中,低,低,低,弱
宜蘭,宜蘭縣,71,細懸浮微粒,普通,1.2,0.25,57.0,47.0,45.0,20.0,3.0,3.4,0.4,0.9,271,2025-04-07 00:00,,0.2,19.7,36,1.0,121.746394,24.747917,65,低,低,中,中,低,中,低,低,低,弱
陽明,臺北市,118,臭氧八小時,對敏感族群不健康,3.1,0.28,82.0,76.0,63.0,24.0,3.0,3.7,0.5,5.8,150,2025-04-07 00:00,,0.2,20.2,52,1.0,121.529583,25.182722,64,低,低,高,高,低,中,低,低,低,中
花蓮,花蓮縣,58,細懸浮微粒,普通,0.5,0.31,43.0,54.0,39.0,18.0,7.0,7.7,0.7,0.7,270,2025-04-07 00:00,,0.3,14.9,37,0.0,121.599769,23.971306,63,低,低,中,中,低,低,低,低,低,弱
臺東,臺東縣,48,,良好,0.7,0.21,58.0,52.0,43.0,15.0,1.0,2.1,0.5,1.9,318,2025-04-07 00:00,,0.2,11.3,28,0.0,121.15045,22.755358,62,低,低,中,中,低,低,低,低,低,弱
恆春,屏東縣,74,臭氧八小時,普通,0.5,0.23,69.0,62.0,40.0,20.0,1.0,1.9,0.5,10.4,29,2025-04-07 00:00,,0.2,9.3,20,0.0,120.788928,21.958069,61,低,低,中,高,低,中,低,低,低,強
潮州,屏東縣,75,細懸浮微粒,普通,0.0,0.27,43.0,55.0,31.0,13.0,5.0,5.9,0.2,1.9,60,2025-04-07 00:00,,0.2,21.1,42,0.0,120.561175,22.523108,60,低,低,中,中,低,低,低,低,低,弱
屏東,屏東縣,78,細懸浮微粒,普通,1.5,0.4,40.0,55.0,50.0,22.0,11.0,12.1,0.8,0.7,35,2025-04-07 00:00,,0.4,22.3,47,1.0,120.488033,22.673081,59,低,低,中,中,低,中,低,低,低,弱
小港,高雄市,61,細懸浮微粒,普通,1.4,0.23,50.0,50.0,18.0,12.0,11.0,12.2,0.5,1.9,270,2025-04-07 00:00,,0.2,16.0,29,2.0,120.337736,22.565833,58,低,低,中,中,低,低,低,低,低,弱
前鎮,高雄市,56,細懸浮微粒,普通,1.8,0.24,54.0,56.0,21.0,9.0,11.0,13.0,1.1,1.0,353,2025-04-07 00:00,,0.3,14.5,35,1.0,120.30833356,22.6044507,57,低,低,中,中,低,低,低,低,低,弱
前金,高雄市,64,懸浮微粒,普通,1.1,0.25,60.0,55.0,29.0,9.0,4.0,4.9,0.5,0.9,339,2025-04-07 00:00,,0.3,14.2,43,1.0,120.28676111,22.63390278,56,低,低,中,中,低,低,低,低,低,弱
左營,高雄市,65,細懸浮微粒,普通,1.1,0.51,47.0,55.0,45.0,21.0,9.0,9.7,0.6,2.4,43,2025-04-07 00:00,,0.3,17.7,44,1.0,120.292917,22.674861,54,低,低,中,中,低,中,低,低,低,弱
楠梓,高雄市,72,懸浮微粒,普通,1.2,0.44,30.0,45.0,56.0,22.0,16.0,16.9,0.7,1.7,40,2025-04-07 00:00,,0.3,19.8,50,1.0,120.328289,22.733667,53,低,低,低,中,低,中,低,低,低,弱
林園,高雄市,59,細懸浮微粒,普通,1.1,0.28,39.0,55.0,39.0,11.0,5.0,6.6,0.9,1.6,47,2025-04-07 00:00,,0.2,15.5,34,3.0,120.41175,22.4795,52,低,低,中,中,低,低,低,低,低,弱
大寮,高雄市,60,細懸浮微粒,普通,1.0,0.28,47.0,55.0,28.0,9.0,7.0,7.9,0.2,1.2,20,2025-04-07 00:00,,0.2,15.7,34,2.0,120.425311,22.56413611,51,低,低,中,中,低,低,低,低,低,弱
