sitename,county,aqi,pollutant,status,so2,co,o3,o3_8hr,pm10,pm2.5,no2,nox,no,windspeed,winddirec,datacreationdate,unit,co_8hr,pm2.5_avg,pm10_avg,so2_avg,longitude,latitude,siteid,so2_level,co_level,o3_level,o3_8hr_level,pm10_level,pm2.5_level,no2_level,nox_level,no_level,windspeed_level
觀音,桃園市,87,細懸浮微粒,普通,1.6,0.3,29.0,25.0,32.0,24.0,13.0,14.6,1.5,2.7,230.0,2025-03-26 08:00,,0.2,25.7,38.0,1.0,121.08283092,25.03556747,19,低,低,低,低,低,中,低,低,低,弱
大園,桃園市,96,細懸浮微粒,普通,1.1,0.39,26.0,10.0,42.0,22.0,14.0,17.5,2.6,1.6,204.0,2025-03-26 08:00,,0.4,28.8,49.0,0.0,121.20251473,25.06100357,18,低,低,低,低,低,低,低,低,低,弱
桃園,桃園市,105,細懸浮微粒,對敏感族群不健康,4.3,0.96,8.0,7.0,55.0,35.0,34.0,50.0,15.0,0.5,177.0,2025-03-26 08:00,,0.6,32.0,48.0,2.0,121.30500531,24.9947107,17,低,低,低,低,低,中,中,中,低,弱
松山,臺北市,78,細懸浮微粒,普通,1.4,0.57,11.0,7.0,25.0,21.0,29.0,47.6,18.0,0.4,55.0,2025-03-26 08:00,,0.4,22.4,33.0,2.0,121.578611,25.05,15,低,低,低,低,低,低,中,中,低,弱
古亭,臺北市,65,細懸浮微粒,普通,1.4,0.44,17.0,25.0,21.0,17.0,20.0,24.5,4.1,0.5,179.0,2025-03-26 08:00,,0.2,17.5,22.0,1.0,121.529556,25.020608,14,低,低,低,低,低,低,低,低,低,弱
萬華,臺北市,63,細懸浮微粒,普通,0.7,0.5,17.0,27.0,29.0,17.0,20.0,24.8,3.8,0.9,135.0,2025-03-26 08:00,,0.3,16.8,25.0,1.0,121.507972,25.046503,13,低,低,低,低,低,低,低,低,低,弱
中山,臺北市,73,細懸浮微粒,普通,0.6,0.44,21.0,19.0,30.0,22.0,18.0,21.8,3.2,1.3,102.0,2025-03-26 08:00,,0.4,20.5,32.0,1.0,121.526528,25.062361,12,低,低,低,低,低,低,低,低,低,弱
士林,臺北市,69,細懸浮微粒,普通,0.8,0.46,18.0,30.0,30.0,20.0,22.0,26.5,3.9,0.5,145.0,2025-03-26 08:00,,0.3,18.9,27.0,1.0,121.51666356,25.10334003,11,低,低,低,低,低,低,低,低,低,弱
林口,新北市,94,細懸浮微粒,普通,2.2,0.72,10.0,12.0,55.0,34.0,38.0,74.1,35.1,2.2,239.0,2025-03-26 08:00,,0.5,28.1,48.0,1.0,121.36548982,25.07798949,9,低,低,低,低,低,中,中,高,中,弱
菜寮,新北市,74,細懸浮微粒,普通,0.6,0.77,15.0,23.0,30.0,22.0,28.0,35.2,6.9,0.3,111.0,2025-03-26 08:00,,0.4,20.8,26.0,1.0,121.481028,25.06895,8,低,低,低,低,低,低,中,中,低,弱
新莊,新北市,89,細懸浮微粒,普通,1.0,0.86,4.0,1.0,47.0,29.0,35.0,67.6,31.7,1.2,355.0,2025-03-26 08:00,,0.6,26.4,39.0,1.0,121.4325,25.037972,7,低,低,低,低,低,中,中,中,中,弱
板橋,新北市,86,細懸浮微粒,普通,1.1,0.89,8.0,11.0,42.0,24.0,32.0,46.9,14.0,0.8,29.0,2025-03-26 08:00,,0.6,25.4,39.0,1.0,121.458667,25.012972,6,低,低,低,低,低,中,中,中,低,弱
土城,新北市,107,細懸浮微粒,對敏感族群不健康,0.6,0.94,3.0,2.0,52.0,35.0,28.0,52.7,23.8,0.4,137.0,2025-03-26 08:00,,0.7,32.9,47.0,1.0,121.451861,24.982528,5,低,低,低,低,低,中,中,中,中,弱
新店,新北市,56,細懸浮微粒,普通,0.5,0.44,23.0,33.0,23.0,14.0,19.0,23.6,4.6,0.3,148.0,2025-03-26 08:00,,0.2,14.3,22.0,1.0,121.537778,24.977222,4,低,低,低,中,低,低,低,低,低,弱
萬里,新北市,66,細懸浮微粒,普通,2.0,0.34,24.0,39.0,27.0,23.0,11.0,14.1,2.4,2.0,206.0,2025-03-26 08:00,,0.2,17.8,25.0,1.0,121.689881,25.179667,3,低,低,低,中,低,中,低,低,低,弱
汐止,新北市,80,細懸浮微粒,普通,0.9,0.79,1.0,5.0,36.0,24.0,27.0,76.8,49.1,0.4,75.0,2025-03-26 08:00,,0.4,23.0,32.0,2.0,121.64081,25.06624,2,低,低,低,低,低,中,中,高,高,弱
基隆,基隆市,67,細懸浮微粒,普通,1.4,0.76,9.0,8.0,29.0,20.0,27.0,40.3,13.2,0.2,120.0,2025-03-26 08:00,,0.4,18.3,27.0,1.0,121.760056,25.129167,1,低,低,低,低,低,低,中,中,低,弱
屏東(枋山),屏東縣,42,,良好,0.0,0.13,34.0,38.0,15.0,9.0,1.0,2.0,0.2,4.0,93.0,2025-03-26 07:00,,0.1,10.4,16.0,0.0,120.651472,22.260899,313,低,低,低,中,低,低,低,低,低,弱
臺南（南化）,臺南市,56,細懸浮微粒,普通,0.0,0.21,8.0,6.0,17.0,8.0,2.0,3.5,1.2,1.6,309.0,2025-03-26 07:00,,0.1,14.4,19.0,0.0,120.44583156,23.04562013,312,低,低,低,低,低,低,低,低,低,弱
新北（樹林）,新北市,96,細懸浮微粒,普通,0.7,0.63,1.0,10.0,41.0,31.0,18.0,47.4,28.6,0.0,44.0,2025-03-26 07:00,,0.4,29.0,38.0,0.0,121.38352778,24.94902778,311,低,低,低,低,低,中,低,中,中,弱
台中市（和平區消防隊）,臺中市,58,細懸浮微粒,普通,0.1,0.3,22.0,36.0,18.0,16.0,13.0,19.0,5.7,0.3,284.0,2025-03-26 07:00,,0.2,15.0,19.0,0.0,120.883858,24.174592,310,低,低,低,中,低,低,低,低,低,弱
屏東（琉球）,屏東縣,80,細懸浮微粒,普通,0.6,0.3,28.0,35.0,53.0,42.0,5.0,5.9,0.5,0.8,65.0,2025-03-26 07:00,,0.2,23.2,30.0,0.0,120.37722,22.35222,204,低,低,低,中,低,中,低,低,低,弱
臺南（麻豆）,臺南市,103,細懸浮微粒,對敏感族群不健康,0.4,0.37,11.0,14.0,59.0,36.0,20.0,22.4,1.9,1.4,114.0,2025-03-26 07:00,,0.3,31.3,50.0,0.0,120.24583056,23.17904722,203,低,低,低,低,低,中,低,低,低,弱
高雄（湖內）,高雄市,112,細懸浮微粒,對敏感族群不健康,2.1,0.39,11.0,17.0,61.0,37.0,27.0,28.8,1.8,0.7,70.0,2025-03-26 07:00,,0.4,35.0,60.0,1.0,120.24535,22.87985556,202,低,低,低,低,低,中,中,低,低,弱
宜蘭（頭城）,宜蘭縣,56,細懸浮微粒,普通,0.9,0.34,5.0,14.0,31.0,13.0,20.0,25.4,5.1,0.3,205.0,2025-03-26 07:00,,0.2,14.2,28.0,1.0,121.82463916,24.85366672,201,低,低,低,低,低,低,低,低,低,弱
員林,彰化縣,83,細懸浮微粒,普通,2.0,0.48,14.0,29.0,48.0,33.0,16.0,18.2,2.1,0.5,51.0,2025-03-26 07:00,,0.2,24.2,38.0,1.0,120.5631893,23.9615945,139,低,低,低,低,低,中,低,低,低,弱
大城,彰化縣,84,細懸浮微粒,普通,0.7,0.35,8.0,14.0,108.0,45.0,12.0,14.4,2.0,0.3,104.0,2025-03-26 07:00,,0.2,24.7,47.0,1.0,120.26964167,23.85493056,85,低,低,低,低,低,高,低,低,低,弱
富貴角,新北市,83,細懸浮微粒,普通,1.8,0.28,27.0,29.0,43.0,29.0,10.0,10.8,0.3,1.5,153.0,2025-03-26 07:00,,0.2,24.3,39.0,1.0,121.53656894,25.29681695,84,低,低,低,低,低,中,低,低,低,弱
麥寮,雲林縣,86,細懸浮微粒,普通,1.0,0.43,4.0,17.0,60.0,38.0,12.0,18.6,6.4,0.4,108.0,2025-03-26 07:00,,0.2,25.2,44.0,1.0,120.251825,23.753506,83,低,低,低,低,低,中,低,低,低,弱
關山,臺東縣,45,,良好,0.6,0.19,7.0,11.0,19.0,12.0,5.0,7.4,2.2,0.4,274.0,2025-03-26 07:00,,0.1,11.2,18.0,0.0,121.161933,23.045083,80,低,低,低,低,低,低,低,低,低,弱
馬公,澎湖縣,35,,良好,0.0,0.14,36.0,38.0,18.0,7.0,3.0,4.3,0.5,1.4,219.0,2025-03-26 07:00,,0.1,7.6,18.0,0.0,119.566158,23.569031,78,低,低,低,中,低,低,低,低,低,弱
金門,金門縣,46,,良好,0.8,0.18,31.0,37.0,8.0,5.0,8.0,8.8,0.5,3.0,196.0,2025-03-26 07:00,,0.1,11.5,19.0,1.0,118.312256,24.432133,77,低,低,低,中,低,低,低,低,低,弱
馬祖,連江縣,75,細懸浮微粒,普通,0.9,0.16,46.0,50.0,41.0,20.0,4.0,5.3,0.5,5.1,210.0,2025-03-26 07:00,,0.1,21.3,47.0,1.0,119.952724,26.153736,75,低,低,中,中,低,低,低,低,低,弱
埔里,南投縣,76,細懸浮微粒,普通,0.7,0.34,5.0,12.0,27.0,19.0,9.0,14.1,4.9,0.3,305.0,2025-03-26 07:00,,0.2,21.5,31.0,1.0,120.967903,23.968842,72,低,低,低,低,低,低,低,低,低,弱
復興,高雄市,101,細懸浮微粒,對敏感族群不健康,1.9,0.5,12.0,20.0,37.0,27.0,21.0,23.7,2.6,1.0,82.0,2025-03-26 07:00,,0.3,30.6,46.0,2.0,120.312017,22.608711,71,低,低,低,低,低,中,低,低,低,弱
永和,新北市,64,細懸浮微粒,普通,0.7,0.53,21.0,25.0,25.0,13.0,15.0,21.5,5.7,1.0,132.0,2025-03-26 07:00,,0.3,17.1,23.0,1.0,121.516306,25.017,70,低,低,低,低,低,低,低,低,低,弱
竹山,南投縣,72,細懸浮微粒,普通,0.8,0.28,13.0,20.0,31.0,21.0,11.0,12.8,1.1,0.8,22.0,2025-03-26 07:00,,0.2,20.0,29.0,1.0,120.677306,23.756389,69,低,低,低,低,低,低,低,低,低,弱
中壢,桃園市,105,細懸浮微粒,對敏感族群不健康,1.1,1.23,6.0,13.0,46.0,34.0,35.0,104.0,68.3,0.3,212.0,2025-03-26 07:00,,0.6,32.0,45.0,1.0,121.221667,24.953278,68,低,中,低,低,低,中,中,高,高,弱
冬山,宜蘭縣,54,細懸浮微粒,普通,0.8,0.6,7.0,14.0,31.0,14.0,16.0,21.4,5.2,0.5,337.0,2025-03-26 07:00,,0.4,13.5,27.0,1.0,121.792928,24.632203,66,低,低,低,低,低,低,低,低,低,弱
宜蘭,宜蘭縣,65,細懸浮微粒,普通,0.9,0.25,28.0,35.0,25.0,19.0,7.0,8.3,0.7,0.4,164.0,2025-03-26 07:00,,0.2,17.5,22.0,1.0,121.746394,24.747917,65,低,低,低,中,低,低,低,低,低,弱
花蓮,花蓮縣,44,,良好,0.9,0.18,22.0,28.0,24.0,14.0,3.0,4.5,1.1,2.9,227.0,2025-03-26 07:00,,0.1,10.9,22.0,0.0,121.599769,23.971306,63,低,低,低,低,低,低,低,低,低,弱
臺東,臺東縣,40,,良好,0.9,0.19,22.0,23.0,20.0,10.0,4.0,3.8,0.0,0.9,325.0,2025-03-26 07:00,,0.1,10.0,18.0,0.0,121.15045,22.755358,62,低,低,低,低,低,低,低,低,低,弱
恆春,屏東縣,29,,良好,1.1,0.12,31.0,31.0,11.0,7.0,0.0,1.3,0.6,1.3,30.0,2025-03-26 07:00,,0.1,7.0,14.0,1.0,120.788928,21.958069,61,低,低,低,低,低,低,低,低,低,弱
潮州,屏東縣,84,細懸浮微粒,普通,0.2,0.24,21.0,28.0,31.0,25.0,5.0,5.9,0.4,0.8,40.0,2025-03-26 07:00,,0.2,24.6,35.0,0.0,120.561175,22.523108,60,低,低,低,低,低,中,低,低,低,弱
屏東,屏東縣,87,細懸浮微粒,普通,0.8,0.32,23.0,26.0,40.0,21.0,11.0,12.0,0.9,1.5,350.0,2025-03-26 07:00,,0.3,25.8,44.0,1.0,120.488033,22.673081,59,低,低,低,低,低,低,低,低,低,弱
小港,高雄市,104,細懸浮微粒,對敏感族群不健康,1.4,0.37,8.0,16.0,39.0,24.0,22.0,26.0,3.8,1.0,65.0,2025-03-26 07:00,,0.3,31.7,47.0,2.0,120.337736,22.565833,58,低,低,低,低,低,中,低,低,低,弱
前鎮,高雄市,99,細懸浮微粒,普通,3.7,0.64,10.0,15.0,43.0,32.0,24.0,29.8,5.4,0.5,6.0,2025-03-26 07:00,,0.4,29.9,48.0,3.0,120.30833356,22.6044507,57,低,低,低,低,低,中,低,低,低,弱
前金,高雄市,90,細懸浮微粒,普通,2.6,0.53,12.0,13.0,57.0,38.0,19.0,21.8,2.5,0.3,350.0,2025-03-26 07:00,,0.4,26.6,49.0,1.0,120.28676111,22.63390278,56,低,低,低,低,低,中,低,低,低,弱
左營,高雄市,95,細懸浮微粒,普通,2.0,0.53,16.0,18.0,45.0,28.0,18.0,21.6,2.6,1.2,60.0,2025-03-26 07:00,,0.4,28.4,42.0,1.0,120.292917,22.674861,54,低,低,低,低,低,中,低,低,低,弱
楠梓,高雄市,98,細懸浮微粒,普通,1.8,0.54,1.0,19.0,58.0,33.0,39.0,69.4,29.9,0.2,52.0,2025-03-26 07:00,,0.3,29.7,50.0,2.0,120.328289,22.733667,53,低,低,低,低,低,中,中,高,中,弱
林園,高雄市,109,細懸浮微粒,對敏感族群不健康,0.6,0.41,12.0,19.0,66.0,34.0,11.0,12.5,1.0,1.3,37.0,2025-03-26 07:00,,0.3,33.7,66.0,0.0,120.41175,22.4795,52,低,低,低,低,低,中,低,低,低,弱
大寮,高雄市,123,細懸浮微粒,對敏感族群不健康,3.1,0.36,5.0,11.0,54.0,32.0,21.0,24.6,3.6,0.7,65.0,2025-03-26 07:00,,0.3,39.3,58.0,2.0,120.425311,22.56413611,51,低,低,低,低,低,中,低,低,低,弱
鳳山,高雄市,102,細懸浮微粒,對敏感族群不健康,0.6,0.4,20.0,20.0,37.0,27.0,11.0,12.8,1.3,0.3,122.0,2025-03-26 07:00,,0.3,30.8,43.0,2.0,120.357422,22.628126,50,低,低,低,低,低,中,低,低,低,弱
仁武,高雄市,99,細懸浮微粒,普通,2.8,0.37,20.0,26.0,48.0,30.0,16.0,17.3,0.8,0.6,115.0,2025-03-26 07:00,,0.3,30.1,44.0,3.0,120.332631,22.689056,49,低,低,低,低,低,中,低,低,低,弱
橋頭,高雄市,96,細懸浮微粒,普通,1.2,0.43,15.0,20.0,43.0,30.0,21.0,22.9,1.7,1.5,94.0,2025-03-26 07:00,,0.3,29.0,45.0,1.0,120.305689,22.757506,48,低,低,低,低,低,中,低,低,低,弱
美濃,高雄市,75,細懸浮微粒,普通,0.3,0.33,9.0,24.0,31.0,18.0,8.0,9.0,1.0,0.3,288.0,2025-03-26 07:00,,0.2,21.3,31.0,0.0,120.530542,22.883583,47,低,低,低,低,低,低,低,低,低,弱
臺南,臺南市,81,細懸浮微粒,普通,0.9,0.33,28.0,30.0,43.0,23.0,12.0,12.9,0.7,1.8,149.0,2025-03-26 07:00,,0.2,23.4,40.0,0.0,120.21947897,22.98928311,46,低,低,低,低,低,中,低,低,低,弱
安南,臺南市,99,細懸浮微粒,普通,1.2,0.43,17.0,24.0,48.0,35.0,22.0,25.3,2.3,2.0,109.0,2025-03-26 07:00,,0.3,30.2,50.0,1.0,120.2175,23.048197,45,低,低,低,低,低,中,低,低,低,弱
善化,臺南市,84,細懸浮微粒,普通,1.0,0.32,13.0,17.0,49.0,35.0,14.0,15.5,0.9,1.1,162.0,2025-03-26 07:00,,0.2,24.7,40.0,1.0,120.29740529,23.11337642,44,低,低,低,低,低,中,低,低,低,弱
新營,臺南市,77,細懸浮微粒,普通,0.4,0.3,23.0,27.0,34.0,22.0,9.0,10.0,1.0,1.2,174.0,2025-03-26 07:00,,0.2,21.9,36.0,0.0,120.31725,23.305633,43,低,低,低,低,低,低,低,低,低,弱
嘉義,嘉義市,68,細懸浮微粒,普通,1.2,0.46,12.0,22.0,37.0,23.0,11.0,12.7,0.9,0.9,116.0,2025-03-26 07:00,,0.2,18.8,26.0,1.0,120.44125148,23.46477865,42,低,低,低,低,低,中,低,低,低,弱
臺西,雲林縣,86,細懸浮微粒,普通,1.8,0.5,13.0,21.0,69.0,37.0,11.0,12.9,1.8,1.2,97.0,2025-03-26 07:00,,0.2,25.3,44.0,1.0,120.19933333,23.702175,41,低,低,低,低,低,中,低,低,低,弱
朴子,嘉義縣,102,細懸浮微粒,對敏感族群不健康,0.5,0.32,14.0,17.0,79.0,43.0,15.0,17.5,1.7,0.8,145.0,2025-03-26 07:00,,0.2,30.9,49.0,0.0,120.2478,23.46538,40,低,低,低,低,低,中,低,低,低,弱
新港,嘉義縣,80,細懸浮微粒,普通,2.0,0.37,9.0,17.0,43.0,25.0,14.0,16.2,1.7,1.0,111.0,2025-03-26 07:00,,0.2,23.0,40.0,1.0,120.345531,23.554839,39,低,低,低,低,低,中,低,低,低,弱
崙背,雲林縣,92,細懸浮微粒,普通,1.0,0.4,12.0,13.0,63.0,35.0,11.0,13.2,1.6,0.2,89.0,2025-03-26 07:00,,0.3,27.5,46.0,1.0,120.348742,23.757547,38,低,低,低,低,低,中,低,低,低,弱
斗六,雲林縣,76,細懸浮微粒,普通,1.7,0.32,21.0,27.0,33.0,21.0,8.0,9.6,0.9,0.3,67.0,2025-03-26 07:00,,0.2,21.5,31.0,1.0,120.544994,23.711853,37,低,低,低,低,低,低,低,低,低,弱
南投,南投縣,75,細懸浮微粒,普通,0.9,0.27,9.0,19.0,26.0,18.0,9.0,11.0,1.6,1.0,180.0,2025-03-26 07:00,,0.2,21.4,32.0,1.0,120.685306,23.913,36,低,低,低,低,低,低,低,低,低,弱
二林,彰化縣,79,細懸浮微粒,普通,1.7,0.3,21.0,20.0,51.0,28.0,9.0,9.5,0.4,1.5,133.0,2025-03-26 07:00,,0.2,22.7,44.0,1.0,120.409653,23.925175,35,低,低,低,低,低,中,低,低,低,弱
線西,彰化縣,80,細懸浮微粒,普通,2.1,0.34,32.0,32.0,48.0,34.0,6.0,8.1,1.1,2.2,191.0,2025-03-26 07:00,,0.2,23.1,41.0,1.0,120.469061,24.131672,34,低,低,低,中,低,中,低,低,低,弱
彰化,彰化縣,68,細懸浮微粒,普通,0.8,0.47,12.0,24.0,27.0,20.0,11.0,12.9,1.2,0.3,201.0,2025-03-26 07:00,,0.2,18.7,31.0,1.0,120.541519,24.066,33,低,低,低,低,低,低,低,低,低,弱
西屯,臺中市,75,細懸浮微粒,普通,1.1,0.29,11.0,18.0,40.0,19.0,14.0,16.4,1.9,1.0,193.0,2025-03-26 07:00,,0.2,21.2,38.0,1.0,120.616917,24.162197,32,低,低,低,低,低,低,低,低,低,弱
忠明,臺中市,69,細懸浮微粒,普通,1.2,0.34,16.0,24.0,32.0,21.0,11.0,13.9,2.4,1.4,192.0,2025-03-26 07:00,,0.2,19.0,32.0,1.0,120.641092,24.151958,31,低,低,低,低,低,低,低,低,低,弱
大里,臺中市,82,細懸浮微粒,普通,1.2,0.33,8.0,19.0,29.0,20.0,17.0,19.8,1.8,0.8,264.0,2025-03-26 07:00,,0.3,24.0,32.0,1.0,120.67844444,24.09961111,30,低,低,低,低,低,低,低,低,低,弱
沙鹿,臺中市,70,細懸浮微粒,普通,2.6,0.4,26.0,35.0,42.0,25.0,15.0,16.5,0.6,2.1,172.0,2025-03-26 07:00,,0.2,19.3,37.0,,120.568794,24.225628,29,低,低,低,中,低,中,低,低,低,弱
豐原,臺中市,67,細懸浮微粒,普通,1.0,0.25,37.0,48.0,19.0,13.0,3.0,4.7,0.8,2.9,181.0,2025-03-26 07:00,,0.2,18.4,29.0,2.0,120.74252414,24.25699731,28,低,低,低,中,低,低,低,低,低,弱
三義,苗栗縣,65,細懸浮微粒,普通,1.7,0.22,34.0,42.0,19.0,14.0,1.0,1.0,0.0,4.5,184.0,2025-03-26 07:00,,0.2,17.6,29.0,1.0,120.75956754,24.38248443,27,低,低,低,中,低,低,低,低,低,弱
苗栗,苗栗縣,78,細懸浮微粒,普通,1.9,0.25,32.0,20.0,22.0,14.0,5.0,6.3,1.0,3.8,212.0,2025-03-26 07:00,,0.2,22.5,31.0,2.0,120.82011468,24.56499183,26,低,低,低,低,低,低,低,低,低,弱
頭份,苗栗縣,80,細懸浮微粒,普通,1.2,0.35,11.0,19.0,31.0,25.0,12.0,15.0,2.5,1.5,105.0,2025-03-26 07:00,,0.2,23.2,29.0,2.0,120.89869286,24.69690679,25,低,低,低,低,低,中,低,低,低,弱
新竹,新竹市,84,細懸浮微粒,普通,0.9,0.42,2.0,6.0,32.0,24.0,24.0,33.7,8.7,0.6,145.0,2025-03-26 07:00,,0.4,24.7,30.0,1.0,120.97236752,24.8056356,24,低,低,低,低,低,中,低,低,低,弱
竹東,新竹縣,70,細懸浮微粒,普通,1.1,0.3,20.0,25.0,24.0,19.0,10.0,11.4,0.9,1.9,132.0,2025-03-26 07:00,,0.2,19.6,24.0,1.0,121.08895493,24.74091408,23,低,低,低,低,低,低,低,低,低,弱
湖口,新竹縣,94,細懸浮微粒,普通,1.4,0.33,22.0,9.0,38.0,22.0,16.0,17.9,1.6,1.6,175.0,2025-03-26 07:00,,0.3,28.2,41.0,2.0,121.03886894,24.90009696,22,低,低,低,低,低,低,低,低,低,弱
龍潭,桃園市,78,細懸浮微粒,普通,0.3,0.37,19.0,13.0,37.0,23.0,23.0,26.5,3.3,1.4,170.0,2025-03-26 07:00,,0.3,22.5,37.0,1.0,121.21645772,24.86400048,21,低,低,低,低,低,中,低,低,低,弱
平鎮,桃園市,91,細懸浮微粒,普通,0.8,0.45,14.0,13.0,46.0,29.0,25.0,28.1,2.6,0.4,160.0,2025-03-26 07:00,,0.4,27.1,49.0,1.0,121.203986,24.952786,20,低,低,低,低,低,中,中,低,低,弱
觀音,桃園市,87,細懸浮微粒,普通,1.3,0.29,28.0,24.0,40.0,24.0,13.0,13.7,0.7,1.6,223.0,2025-03-26 07:00,,0.2,25.5,38.0,1.0,121.08283092,25.03556747,19,低,低,低,低,低,中,低,低,低,弱
大園,桃園市,99,細懸浮微粒,普通,0.6,0.5,7.0,10.0,56.0,34.0,26.0,30.8,4.5,1.5,206.0,2025-03-26 07:00,,0.4,30.0,52.0,0.0,121.20251473,25.06100357,18,低,低,低,低,低,中,中,低,低,弱
桃園,桃園市,104,細懸浮微粒,對敏感族群不健康,2.9,0.71,3.0,8.0,47.0,35.0,30.0,46.0,15.2,0.3,183.0,2025-03-26 07:00,,0.6,31.6,47.0,2.0,121.30500531,24.9947107,17,低,低,低,低,低,中,中,中,低,弱
松山,臺北市,79,細懸浮微粒,普通,1.1,0.59,3.0,7.0,28.0,23.0,27.0,45.0,17.4,0.3,25.0,2025-03-26 07:00,,0.4,22.8,49.0,2.0,121.578611,25.05,15,低,低,低,低,低,中,中,中,低,弱
古亭,臺北市,65,細懸浮微粒,普通,1.3,0.3,18.0,26.0,21.0,20.0,14.0,15.7,1.6,1.4,136.0,2025-03-26 07:00,,0.2,17.6,22.0,1.0,121.529556,25.020608,14,低,低,低,低,低,低,低,低,低,弱
萬華,臺北市,62,細懸浮微粒,普通,0.7,0.31,25.0,28.0,25.0,14.0,10.0,11.8,1.0,0.9,138.0,2025-03-26 07:00,,0.3,16.6,25.0,1.0,121.507972,25.046503,13,低,低,低,低,低,低,低,低,低,弱
中山,臺北市,71,細懸浮微粒,普通,0.7,0.32,25.0,19.0,26.0,17.0,12.0,13.8,0.8,1.1,124.0,2025-03-26 07:00,,0.4,19.8,33.0,1.0,121.526528,25.062361,12,低,低,低,低,低,低,低,低,低,弱
士林,臺北市,65,細懸浮微粒,普通,0.8,0.39,20.0,32.0,23.0,20.0,16.0,17.2,0.9,0.6,148.0,2025-03-26 07:00,,0.3,17.6,27.0,1.0,121.51666356,25.10334003,11,低,低,低,中,低,低,低,低,低,弱
林口,新北市,92,細懸浮微粒,普通,1.6,0.68,4.0,13.0,57.0,29.0,38.0,64.2,25.3,1.1,157.0,2025-03-26 07:00,,0.4,27.3,45.0,1.0,121.36548982,25.07798949,9,低,低,低,低,低,中,中,中,中,弱
菜寮,新北市,72,細懸浮微粒,普通,0.4,0.53,15.0,24.0,26.0,17.0,22.0,24.7,2.5,0.9,117.0,2025-03-26 07:00,,0.4,20.3,26.0,1.0,121.481028,25.06895,8,低,低,低,低,低,低,低,低,低,弱
新莊,新北市,88,細懸浮微粒,普通,0.7,0.68,1.0,1.0,37.0,27.0,28.0,46.0,17.6,0.4,291.0,2025-03-26 07:00,,0.6,26.0,38.0,1.0,121.4325,25.037972,7,低,低,低,低,低,中,中,中,低,弱
板橋,新北市,85,細懸浮微粒,普通,0.9,0.64,2.0,10.0,41.0,27.0,26.0,34.3,7.6,0.4,301.0,2025-03-26 07:00,,0.6,25.0,38.0,1.0,121.458667,25.012972,6,低,低,低,低,低,中,中,低,低,弱
土城,新北市,107,細懸浮微粒,對敏感族群不健康,0.4,0.76,0.0,3.0,49.0,32.0,23.0,51.6,27.7,0.2,141.0,2025-03-26 07:00,,0.7,32.9,46.0,1.0,121.451861,24.982528,5,低,低,低,低,低,中,低,中,中,弱
新店,新北市,57,細懸浮微粒,普通,0.4,0.26,27.0,33.0,18.0,14.0,9.0,10.5,1.4,0.3,169.0,2025-03-26 07:00,,0.2,14.6,23.0,1.0,121.537778,24.977222,4,低,低,低,中,低,低,低,低,低,弱
萬里,新北市,64,細懸浮微粒,普通,1.9,0.24,35.0,41.0,25.0,16.0,5.0,6.0,0.5,3.7,224.0,2025-03-26 07:00,,0.2,17.3,25.0,1.0,121.689881,25.179667,3,低,低,低,中,低,低,低,低,低,弱
汐止,新北市,81,細懸浮微粒,普通,0.6,0.56,0.0,5.0,35.0,20.0,25.0,72.0,46.9,0.3,342.0,2025-03-26 07:00,,0.3,23.6,31.0,2.0,121.64081,25.06624,2,低,低,低,低,低,低,中,高,高,弱
基隆,基隆市,66,細懸浮微粒,普通,1.1,0.61,2.0,8.0,30.0,18.0,22.0,46.7,24.3,0.3,109.0,2025-03-26 07:00,,0.4,17.9,27.0,1.0,121.760056,25.129167,1,低,低,低,低,低,低,低,中,中,弱
屏東(枋山),屏東縣,43,,良好,0.0,0.14,35.0,39.0,13.0,9.0,1.0,1.7,0.1,3.9,89.0,2025-03-26 06:00,,0.1,10.6,17.0,0.0,120.651472,22.260899,313,低,低,低,中,低,低,低,低,低,弱
臺南（南化）,臺南市,60,細懸浮微粒,普通,0.0,0.2,4.0,6.0,18.0,16.0,1.0,2.4,0.6,1.5,181.0,2025-03-26 06:00,,0.1,15.7,20.0,0.0,120.44583156,23.04562013,312,低,低,低,低,低,低,低,低,低,弱
新北（樹林）,新北市,95,細懸浮微粒,普通,0.3,0.43,4.0,12.0,29.0,22.0,13.0,16.9,3.7,0.0,11.0,2025-03-26 06:00,,0.4,28.7,38.0,0.0,121.38352778,24.94902778,311,低,低,低,低,低,低,低,低,低,弱
台中市（和平區消防隊）,臺中市,57,細懸浮微粒,普通,0.0,0.18,26.0,39.0,18.0,13.0,14.0,18.7,4.6,0.3,285.0,2025-03-26 06:00,,0.1,14.8,19.0,0.0,120.883858,24.174592,310,低,低,低,中,低,低,低,低,低,弱
屏東（琉球）,屏東縣,67,細懸浮微粒,普通,0.5,0.25,24.0,35.0,47.0,38.0,9.0,9.7,0.3,0.3,75.0,2025-03-26 06:00,,0.1,18.5,25.0,0.0,120.37722,22.35222,204,低,低,低,中,低,中,低,低,低,弱
臺南（麻豆）,臺南市,100,細懸浮微粒,普通,0.0,0.34,14.0,14.0,55.0,37.0,20.0,21.4,1.0,1.0,118.0,2025-03-26 06:00,,0.3,30.4,48.0,0.0,120.24583056,23.17904722,203,低,低,低,低,低,中,低,低,低,弱
