sitename,county,aqi,pollutant,status,so2,co,o3,o3_8hr,pm10,pm2.5,no2,nox,no,windspeed,winddirec,datacreationdate,unit,co_8hr,pm2.5_avg,pm10_avg,so2_avg,longitude,latitude,siteid
菜寮,新北市,86,細懸浮微粒,普通,1,0.42,13,42,48,23,21,23.8,1.9,1.9,303,2025-03-27 20:00,,0.3,25.2,52,0,121.481028,25.06895,8
新莊,新北市,75,細懸浮微粒,普通,1.1,0.22,25,48,45,20,7,8.5,0.8,3.8,245,2025-03-27 20:00,,0.2,21.2,48,1,121.4325,25.037972,7
板橋,新北市,73,細懸浮微粒,普通,1.1,0.36,22,54,44,19,16,16.9,0.9,1.7,288,2025-03-27 20:00,,0.3,20.7,48,1,121.458667,25.012972,6
土城,新北市,90,細懸浮微粒,普通,1.2,0.33,23,53,45,26,15,15.5,0.4,1.9,257,2025-03-27 20:00,,0.2,26.6,50,0,121.451861,24.982528,5
新店,新北市,79,細懸浮微粒,普通,0.4,0.42,20,53,44,20,21,22,0.8,1.7,294,2025-03-27 20:00,,0.3,22.8,55,0,121.537778,24.977222,4
萬里,新北市,85,細懸浮微粒,普通,0.3,0.34,23,57,42,25,17,18.9,1.2,0.9,237,2025-03-27 20:00,,0.3,24.8,47,1,121.689881,25.179667,3
汐止,新北市,84,細懸浮微粒,普通,0.6,0.37,25,53,36,21,23,24.7,1.4,1,256,2025-03-27 20:00,,0.3,24.6,42,1,121.64081,25.06624,2
基隆,基隆市,69,細懸浮微粒,普通,0.8,0.35,39,54,29,18,8,9.4,0.8,0.6,132,2025-03-27 20:00,,0.2,19,33,0,121.760056,25.129167,1
屏東(枋山),屏東縣,36,,良好,0.2,0.12,34,37,16,9,1,1.2,0.1,3.8,303,2025-03-27 19:00,,0.1,8.9,15,0,120.651472,22.260899,313
臺南（南化）,臺南市,47,,良好,0.4,0.19,18,41,19,14,7,9.1,1.6,1,299,2025-03-27 19:00,,0.1,11.6,26,0,120.44583156,23.04562013,312
新北（樹林）,新北市,69,細懸浮微粒,普通,1.1,0.36,24,48,48,18,18,19.8,1.1,0.3,5,2025-03-27 19:00,,0.2,19.2,47,0,121.38352778,24.94902778,311
台中市（和平區消防隊）,臺中市,52,懸浮微粒,普通,0.3,0.17,40,40,40,17,6,7.6,1.4,0.2,14,2025-03-27 19:00,,0.1,12.1,32,0,120.883858,24.174592,310
屏東（琉球）,屏東縣,58,細懸浮微粒,普通,0.7,0.16,30,30,18,13,1,2.7,0.8,2.6,317,2025-03-27 19:00,,0.1,15,19,0,120.37722,22.35222,204
臺南（麻豆）,臺南市,55,細懸浮微粒,普通,0.1,0.2,15,28,28,14,7,10.4,3.3,0.6,183,2025-03-27 19:00,,0.1,14,29,0,120.24583056,23.17904722,203
高雄（湖內）,高雄市,43,,良好,0.9,0.17,21,26,24,10,3,2.9,0,1.4,294,2025-03-27 19:00,,0.1,10.7,25,1,120.24535,22.87985556,202
宜蘭（頭城）,宜蘭縣,56,細懸浮微粒,普通,0.8,0.12,20,27,43,15,4,5.3,1.3,1.3,60,2025-03-27 19:00,,0.1,14.5,35,1,121.82463916,24.85366672,201
員林,彰化縣,61,懸浮微粒,普通,1.2,0.21,20,35,28,12,5,6.2,1.2,1.6,229,2025-03-27 19:00,,0.1,14.5,40,1,120.5631893,23.9615945,139
大城,彰化縣,158,懸浮微粒,對所有族群不健康,0.9,0.15,20,26,8,9,4,5.4,0.8,1.6,215,2025-03-27 19:00,,0.1,19.2,214,1,120.26964167,23.85493056,85
富貴角,新北市,76,細懸浮微粒,普通,0.2,0.17,31,45,54,23,3,3.3,0,5.5,253,2025-03-27 19:00,,0.1,21.5,43,0,121.53656894,25.29681695,84
麥寮,雲林縣,44,,良好,0.5,0.17,20,28,17,10,3,4.7,1.4,3.4,230,2025-03-27 19:00,,0.1,11,24,0,120.251825,23.753506,83
關山,臺東縣,108,懸浮微粒,對敏感族群不健康,0.6,0.19,28,,50,11,4,4.9,0.6,1.1,308,2025-03-27 19:00,,0.1,13,92,0,121.161933,23.045083,80
馬公,澎湖縣,43,,良好,0.5,0.21,24,25,18,6,4,5.2,1.1,2.8,177,2025-03-27 19:00,,0.1,10.7,22,0,119.566158,23.569031,78
金門,金門縣,58,細懸浮微粒,普通,1,0.15,33,39,28,17,14,15.2,0.9,2.3,215,2025-03-27 19:00,,0.1,15.2,24,0,118.312256,24.432133,77
馬祖,連江縣,71,細懸浮微粒,普通,0.2,0.15,43,46,42,18,4,4.8,0.5,5.3,193,2025-03-27 19:00,,0.1,19.7,43,0,119.952724,26.153736,75
埔里,南投縣,73,懸浮微粒,普通,0.9,0.21,33,41,70,20,3,4.8,0.9,2.2,280,2025-03-27 19:00,,0.1,16.7,51,0,120.967903,23.968842,72
復興,高雄市,53,細懸浮微粒,普通,0.7,0.31,22,29,21,8,9,11.7,2.3,0.4,191,2025-03-27 19:00,,0.2,13.3,22,1,120.312017,22.608711,71
永和,新北市,87,細懸浮微粒,普通,0.9,1.46,6,42,47,21,32,57.4,24.8,1.3,42,2025-03-27 19:00,,0.8,25.8,52,1,121.516306,25.017,70
竹山,南投縣,59,細懸浮微粒,普通,1,0.18,24,41,28,15,5,7,1.1,2,208,2025-03-27 19:00,,0.1,15.3,34,0,120.677306,23.756389,69
中壢,桃園市,72,細懸浮微粒,普通,0.7,1.39,7,25,39,17,26,67.6,41,0.4,208,2025-03-27 19:00,,0.8,20.2,45,0,121.221667,24.953278,68
三重,新北市,87,細懸浮微粒,普通,0.7,0.65,9,24,52,23,27,58.1,30.2,-,-,2025-03-27 19:00,,0.6,25.7,57,1,121.493806,25.072611,67
冬山,宜蘭縣,62,細懸浮微粒,普通,0.3,0.28,26,51,33,15,9,9.9,0.4,1.3,266,2025-03-27 19:00,,0.3,16.4,41,0,121.792928,24.632203,66
宜蘭,宜蘭縣,57,細懸浮微粒,普通,0.8,0.23,25,41,28,13,4,5,0.6,1.5,26,2025-03-27 19:00,,0.2,14.7,26,0,121.746394,24.747917,65
陽明,臺北市,62,細懸浮微粒,普通,0.8,0.2,38,54,38,18,5,6.2,0.5,2.3,120,2025-03-27 19:00,,0.2,16.5,36,1,121.529583,25.182722,64
花蓮,花蓮縣,48,,良好,0,0.23,25,29,32,11,4,4.5,0.2,2.3,66,2025-03-27 19:00,,0.1,10.5,29,0,121.599769,23.971306,63
臺東,臺東縣,54,懸浮微粒,普通,0.5,0.29,26,26,30,12,5,8,2.2,2.2,221,2025-03-27 19:00,,0.1,12.2,34,0,121.15045,22.755358,62
恆春,屏東縣,38,,良好,1.6,0.14,28,31,18,10,0,1.6,1.1,5.8,310,2025-03-27 19:00,,0.1,9.5,13,1,120.788928,21.958069,61
潮州,屏東縣,43,,良好,1.2,0.25,24,34,35,11,14,14.5,0.3,0.7,242,2025-03-27 19:00,,0.1,10.7,24,0,120.561175,22.523108,60
屏東,屏東縣,62,懸浮微粒,普通,1.4,0.32,16,43,47,11,17,18,1,1.4,291,2025-03-27 19:00,,0.3,16.3,41,2,120.488033,22.673081,59
小港,高雄市,54,細懸浮微粒,普通,0.2,0.17,21,27,21,9,10,11.9,1.2,2.6,292,2025-03-27 19:00,,0.1,13.7,23,1,120.337736,22.565833,58
前鎮,高雄市,52,細懸浮微粒,普通,1.8,0.29,21,28,22,11,11,13.6,2,1,344,2025-03-27 19:00,,0.2,13,25,2,120.30833356,22.6044507,57
前金,高雄市,50,,良好,0.7,0.27,20,32,30,14,10,14.3,4,0.8,1,2025-03-27 19:00,,0.1,12.3,22,1,120.28676111,22.63390278,56
左營,高雄市,56,細懸浮微粒,普通,0.3,0.17,29,31,26,15,4,4.8,0.7,2,307,2025-03-27 19:00,,0.1,14.3,23,1,120.292917,22.674861,54
楠梓,高雄市,60,懸浮微粒,普通,1,0.24,24,29,28,13,6,7.9,1,2.2,307,2025-03-27 19:00,,0.1,14.8,39,2,120.328289,22.733667,53
林園,高雄市,59,細懸浮微粒,普通,1.3,0.17,23,32,35,16,5,6.3,1.1,2.4,296,2025-03-27 19:00,,0.1,15.6,27,1,120.41175,22.4795,52
大寮,高雄市,65,細懸浮微粒,普通,1.2,0.25,14,30,29,19,17,20.1,2.8,1.3,289,2025-03-27 19:00,,0.2,17.7,35,1,120.425311,22.56413611,51
鳳山,高雄市,67,細懸浮微粒,普通,0.4,0.72,15,29,24,18,14,18.2,3.2,1,281,2025-03-27 19:00,,0.4,18.2,26,1,120.357422,22.628126,50
仁武,高雄市,57,細懸浮微粒,普通,0.6,0.19,29,37,23,14,8,10.3,1.4,1.7,292,2025-03-27 19:00,,0.2,14.7,26,1,120.332631,22.689056,49
橋頭,高雄市,54,細懸浮微粒,普通,0.3,0.28,24,32,18,11,6,7.1,0.8,1.5,268,2025-03-27 19:00,,0.1,13.5,25,0,120.305689,22.757506,48
美濃,高雄市,57,細懸浮微粒,普通,0.8,0.23,27,55,23,11,7,8.8,1,1.2,296,2025-03-27 19:00,,0.2,14.6,27,1,120.530542,22.883583,47
臺南,臺南市,55,細懸浮微粒,普通,0.2,0.24,20,28,18,14,7,8.4,1.1,1.7,248,2025-03-27 19:00,,0.1,13.9,26,0,120.21947897,22.98928311,46
安南,臺南市,49,,良好,7.2,0.22,24,30,21,11,3,4.1,0.8,3.2,228,2025-03-27 19:00,,0.1,12.2,29,1,120.2175,23.048197,45
善化,臺南市,59,細懸浮微粒,普通,0.1,0.16,21,33,28,17,5,6.9,1.1,1.6,248,2025-03-27 19:00,,0.1,15.5,25,0,120.29740529,23.11337642,44
新營,臺南市,54,細懸浮微粒,普通,0.4,0.25,19,34,22,12,6,7.1,1,0.7,218,2025-03-27 19:00,,0.2,13.6,29,1,120.31725,23.305633,43
嘉義,嘉義市,50,,良好,0.6,0.2,22,33,23,13,5,6,0.8,2.3,230,2025-03-27 19:00,,0.1,12.3,29,1,120.44125148,23.46477865,42
臺西,雲林縣,40,,良好,0.9,0.16,20,24,16,7,2,2.3,0.1,3.3,216,2025-03-27 19:00,,0.1,10,21,0,120.19933333,23.702175,41
朴子,嘉義縣,53,細懸浮微粒,普通,1,0.22,18,28,19,10,4,5.5,1.1,1.6,244,2025-03-27 19:00,,0.1,13.2,25,0,120.2478,23.46538,40
新港,嘉義縣,57,細懸浮微粒,普通,0.4,0.15,20,31,18,11,3,3.9,0.2,2.2,212,2025-03-27 19:00,,0.1,14.7,27,1,120.345531,23.554839,39
崙背,雲林縣,78,懸浮微粒,普通,1.1,0.21,18,26,28,10,2,3.2,0.8,1.6,204,2025-03-27 19:00,,0.2,16.4,55,1,120.348742,23.757547,38
斗六,雲林縣,59,細懸浮微粒,普通,0.8,0.25,21,37,25,15,6,7.7,1.6,2.7,249,2025-03-27 19:00,,0.2,15.5,30,1,120.544994,23.711853,37
南投,南投縣,62,細懸浮微粒,普通,1.4,0.19,23,41,27,18,5,5.9,0.7,1.6,185,2025-03-27 19:00,,0.1,16.7,41,1,120.685306,23.913,36
二林,彰化縣,61,懸浮微粒,普通,1.5,0.16,21,35,23,10,1,2,0.5,3.3,228,2025-03-27 19:00,,0.1,14.7,40,1,120.409653,23.925175,35
線西,彰化縣,53,細懸浮微粒,普通,0.2,0.16,23,32,16,8,2,4.1,1.3,4.1,217,2025-03-27 19:00,,0.1,13.3,28,0,120.469061,24.131672,34
彰化,彰化縣,56,細懸浮微粒,普通,0.8,0.18,17,30,26,15,4,5.9,1.1,1.5,228,2025-03-27 19:00,,0.1,14.2,33,1,120.541519,24.066,33
西屯,臺中市,64,懸浮微粒,普通,2.1,0.2,15,36,34,12,9,10.5,0.7,3,200,2025-03-27 19:00,,0.1,15.3,43,1,120.616917,24.162197,32
忠明,臺中市,59,懸浮微粒,普通,1.7,0.33,12,35,36,13,10,13,2.3,1.3,228,2025-03-27 19:00,,0.2,14.5,38,1,120.641092,24.151958,31
大里,臺中市,66,細懸浮微粒,普通,1.1,0.27,14,35,49,18,10,11.6,1,2.9,236,2025-03-27 19:00,,0.2,18.1,43,1,120.67844444,24.09961111,30
沙鹿,臺中市,60,細懸浮微粒,普通,2.4,0.22,18,36,24,13,5,7.1,1.6,2.6,203,2025-03-27 19:00,,0.1,15.8,35,2,120.568794,24.225628,29
豐原,臺中市,69,細懸浮微粒,普通,1.3,0.26,20,45,32,16,6,8.2,1.7,3.3,189,2025-03-27 19:00,,0.2,19,41,1,120.74252414,24.25699731,28
三義,苗栗縣,67,懸浮微粒,普通,1.6,0.23,18,45,78,14,9,9.9,0.3,4.2,200,2025-03-27 19:00,,0.2,15.4,45,1,120.75956754,24.38248443,27
苗栗,苗栗縣,56,細懸浮微粒,普通,1.6,0.22,20,34,26,20,7,9.3,1.7,5.8,234,2025-03-27 19:00,,0.1,14.4,33,1,120.82011468,24.56499183,26
頭份,苗栗縣,62,懸浮微粒,普通,1.6,0.26,17,34,32,13,9,11.2,1.6,5.2,250,2025-03-27 19:00,,0.2,15,41,1,120.89869286,24.69690679,25
新竹,新竹市,67,細懸浮微粒,普通,1.4,0.27,17,27,29,11,6,7.6,0.8,4.3,234,2025-03-27 19:00,,0.2,18.2,38,1,120.97236752,24.8056356,24
竹東,新竹縣,68,細懸浮微粒,普通,0.6,0.25,30,37,37,20,8,8.9,0.5,1.5,233,2025-03-27 19:00,,0.1,18.7,39,0,121.08895493,24.74091408,23
湖口,新竹縣,56,細懸浮微粒,普通,0.7,0.17,19,35,23,14,5,5.5,0.3,6,240,2025-03-27 19:00,,0.1,14.5,34,1,121.03886894,24.90009696,22
龍潭,桃園市,64,懸浮微粒,普通,0.9,0.23,25,33,45,19,12,12.7,0.3,3.1,211,2025-03-27 19:00,,0.1,16.8,43,0,121.21645772,24.86400048,21
平鎮,桃園市,62,懸浮微粒,普通,0.6,0.24,21,38,31,10,9,10.3,1,2.1,225,2025-03-27 19:00,,0.2,15.1,41,0,121.203986,24.952786,20
觀音,桃園市,62,細懸浮微粒,普通,0.2,0.12,25,35,21,14,2,3.1,0.7,8.7,257,2025-03-27 19:00,,0.2,16.7,39,0,121.08283092,25.03556747,19
大園,桃園市,63,細懸浮微粒,普通,0,0.17,24,38,27,17,3,4.3,0.9,5.7,228,2025-03-27 19:00,,0.1,16.8,37,0,121.20251473,25.06100357,18
桃園,桃園市,72,細懸浮微粒,普通,0.9,0.3,27,43,43,20,11,12.3,1.1,2.4,220,2025-03-27 19:00,,0.2,20,43,1,121.30500531,24.9947107,17
大同,臺北市,91,細懸浮微粒,普通,1.1,1.07,12,33,49,21,24,40.7,16.2,-,-,2025-03-27 19:00,,0.8,27,55,1,121.51342074,25.06331455,16
松山,臺北市,94,細懸浮微粒,普通,1,0.42,18,57,45,19,22,25.4,2.9,1,61,2025-03-27 19:00,,0.3,28.1,46,1,121.578611,25.05,15
古亭,臺北市,79,細懸浮微粒,普通,0.6,0.46,16,45,43,22,22,23.5,1,1.6,306,2025-03-27 19:00,,0.3,22.8,49,1,121.529556,25.020608,14
萬華,臺北市,76,細懸浮微粒,普通,0.5,0.56,15,45,45,16,21,23.2,1.5,0.5,295,2025-03-27 19:00,,0.4,21.6,53,1,121.507972,25.046503,13
中山,臺北市,80,細懸浮微粒,普通,1.1,0.61,15,45,44,22,22,27.4,4.8,2.3,354,2025-03-27 19:00,,0.4,23.1,55,1,121.526528,25.062361,12
士林,臺北市,78,細懸浮微粒,普通,0.2,0.28,25,50,45,21,14,14.8,0.7,2.9,351,2025-03-27 19:00,,0.2,22.2,53,0,121.51666356,25.10334003,11
淡水,新北市,80,細懸浮微粒,普通,0.6,0.19,26,38,40,20,7,7.5,0.1,0.6,320,2025-03-27 19:00,,0.2,23.2,50,0,121.449239,25.1645,10
林口,新北市,70,懸浮微粒,普通,0.3,0.26,23,42,49,16,11,13.1,1.1,4.8,258,2025-03-27 19:00,,0.2,18.3,48,0,121.36548982,25.07798949,9
菜寮,新北市,86,細懸浮微粒,普通,0.7,0.49,18,49,48,23,21,22.8,1.1,3.1,292,2025-03-27 19:00,,0.3,25.4,53,0,121.481028,25.06895,8
新莊,新北市,75,細懸浮微粒,普通,1,0.24,29,54,41,16,10,10.9,0.9,4,249,2025-03-27 19:00,,0.3,21.3,50,1,121.4325,25.037972,7
板橋,新北市,74,細懸浮微粒,普通,1.1,0.39,26,60,44,18,15,16.9,0.9,2,265,2025-03-27 19:00,,0.3,20.8,50,1,121.458667,25.012972,6
土城,新北市,90,細懸浮微粒,普通,1.1,0.37,28,59,42,25,14,15.1,0.3,1.8,260,2025-03-27 19:00,,0.3,26.6,51,1,121.451861,24.982528,5
新店,新北市,81,細懸浮微粒,普通,0.5,0.47,23,62,50,23,21,21.8,0.7,2.2,359,2025-03-27 19:00,,0.3,23.5,56,0,121.537778,24.977222,4
萬里,新北市,83,細懸浮微粒,普通,0.4,0.3,36,62,51,22,12,12.8,0.8,0.3,258,2025-03-27 19:00,,0.3,24.3,47,1,121.689881,25.179667,3
汐止,新北市,87,細懸浮微粒,普通,0.5,0.36,31,58,44,23,17,18.8,1.4,0.7,24,2025-03-27 19:00,,0.3,25.5,43,1,121.64081,25.06624,2
基隆,基隆市,70,細懸浮微粒,普通,0.8,0.32,43,56,33,21,7,8.4,0.9,1.6,88,2025-03-27 19:00,,0.2,19.5,34,0,121.760056,25.129167,1
屏東(枋山),屏東縣,35,,良好,0.2,0.12,35,38,16,9,0,0.8,0.1,2.6,314,2025-03-27 18:00,,0.1,8.5,15,0,120.651472,22.260899,313
臺南（南化）,臺南市,46,,良好,0.4,0.14,29,43,67,16,4,4.5,0.3,1,210,2025-03-27 18:00,,0.1,11.4,26,0,120.44583156,23.04562013,312
新北（樹林）,新北市,70,細懸浮微粒,普通,1,0.29,34,51,49,19,13,14.5,1,0.5,25,2025-03-27 18:00,,0.2,19.4,46,0,121.38352778,24.94902778,311
台中市（和平區消防隊）,臺中市,50,,良好,0.4,0.25,43,39,42,18,7,10.9,3,0.3,77,2025-03-27 18:00,,0.1,11,30,0,120.883858,24.174592,310
屏東（琉球）,屏東縣,58,細懸浮微粒,普通,0.7,0.19,30,30,22,16,2,2.8,0.7,2.3,313,2025-03-27 18:00,,0.1,15.2,20,0,120.37722,22.35222,204
臺南（麻豆）,臺南市,55,細懸浮微粒,普通,0,0.2,21,30,27,14,6,9.7,3.3,1.5,239,2025-03-27 18:00,,0.1,14,29,0,120.24583056,23.17904722,203
高雄（湖內）,高雄市,45,,良好,0.9,0.17,22,27,20,8,4,4.3,0.3,2,286,2025-03-27 18:00,,0.1,11.1,26,1,120.24535,22.87985556,202
宜蘭（頭城）,宜蘭縣,55,細懸浮微粒,普通,0.8,0.13,21,32,40,13,3,4.7,1.5,1.6,59,2025-03-27 18:00,,0.1,14,32,1,121.82463916,24.85366672,201
員林,彰化縣,65,懸浮微粒,普通,1.6,0.2,23,38,29,11,4,6.1,1.4,1.9,230,2025-03-27 18:00,,0.2,15.9,44,1,120.5631893,23.9615945,139
大城,彰化縣,172,懸浮微粒,對所有族群不健康,2.2,0.16,19,28,67,15,6,8,1.8,1.7,212,2025-03-27 18:00,,0.1,22.1,262,1,120.26964167,23.85493056,85
富貴角,新北市,74,細懸浮微粒,普通,0.1,0.16,32,48,54,22,4,4.2,0.1,6.8,257,2025-03-27 18:00,,0.1,21,41,0,121.53656894,25.29681695,84
麥寮,雲林縣,49,,良好,0.5,0.17,22,30,16,9,2,4.1,1.7,3.9,222,2025-03-27 18:00,,0.1,12.2,26,0,120.251825,23.753506,83
關山,臺東縣,116,懸浮微粒,對敏感族群不健康,,0.16,26,,66,15,,,,1.7,210,2025-03-27 18:00,,0.1,13.7,112,0,121.161933,23.045083,80
馬公,澎湖縣,46,,良好,0.5,0.23,23,26,17,12,4,5.7,1.6,4,176,2025-03-27 18:00,,0.1,11.5,22,0,119.566158,23.569031,78
金門,金門縣,56,細懸浮微粒,普通,1,0.16,39,39,28,19,12,13.4,1.3,4.1,200,2025-03-27 18:00,,0.1,14.2,23,0,118.312256,24.432133,77
馬祖,連江縣,70,細懸浮微粒,普通,0.3,0.15,43,46,43,23,3,4.5,0.6,7.4,184,2025-03-27 18:00,,0.1,19.5,42,0,119.952724,26.153736,75
埔里,南投縣,68,懸浮微粒,普通,0.9,0.2,39,43,62,22,3,4.8,1,2.9,290,2025-03-27 18:00,,0.1,15.6,46,0,120.967903,23.968842,72
復興,高雄市,56,細懸浮微粒,普通,0.8,0.27,23,30,20,12,9,12.4,2.5,0.6,227,2025-03-27 18:00,,0.2,14.3,22,1,120.312017,22.608711,71
永和,新北市,89,細懸浮微粒,普通,0.7,1.43,11,47,50,25,32,46.5,14.1,1.3,21,2025-03-27 18:00,,0.8,26.5,56,1,121.516306,25.017,70
竹山,南投縣,59,細懸浮微粒,普通,0.8,0.18,30,42,30,14,4,5.5,1.2,2.2,275,2025-03-27 18:00,,0.1,15.4,37,0,120.677306,23.756389,69
中壢,桃園市,74,細懸浮微粒,普通,0.3,1.55,13,27,44,22,24,56.3,31.5,0.4,196,2025-03-27 18:00,,0.7,20.9,48,0,121.221667,24.953278,68
三重,新北市,89,細懸浮微粒,普通,0.9,0.53,9,28,62,24,30,59.2,28.5,-,-,2025-03-27 18:00,,0.6,26.2,58,1,121.493806,25.072611,67
冬山,宜蘭縣,63,細懸浮微粒,普通,0.5,0.3,34,53,39,13,10,13.2,2.3,2.6,300,2025-03-27 18:00,,0.3,16.8,42,0,121.792928,24.632203,66
宜蘭,宜蘭縣,58,細懸浮微粒,普通,1,0.23,29,44,27,14,5,6.1,0.9,2,33,2025-03-27 18:00,,0.2,15,24,0,121.746394,24.747917,65
陽明,臺北市,62,細懸浮微粒,普通,0.8,0.21,45,54,44,22,5,5.9,0.7,2.4,140,2025-03-27 18:00,,0.2,16.5,36,1,121.529583,25.182722,64
花蓮,花蓮縣,45,,良好,0,0.24,28,30,31,11,4,4.8,0.3,2.1,63,2025-03-27 18:00,,0.1,10,27,0,121.599769,23.971306,63
臺東,臺東縣,55,懸浮微粒,普通,0.3,0.25,25,26,34,9,3,6.6,3,2.2,216,2025-03-27 18:00,,0.1,12.2,35,0,121.15045,22.755358,62
恆春,屏東縣,38,,良好,1.5,0.14,31,32,11,13,0,2,1,3.5,295,2025-03-27 18:00,,0.1,9.3,11,1,120.788928,21.958069,61
潮州,屏東縣,42,,良好,0.8,0.22,28,36,32,13,10,11,0.9,1.7,249,2025-03-27 18:00,,0.1,10.3,22,0,120.561175,22.523108,60
屏東,屏東縣,64,細懸浮微粒,普通,1,0.28,30,47,34,11,10,12.4,1.4,2.7,277,2025-03-27 18:00,,0.3,17.1,40,2,120.488033,22.673081,59
小港,高雄市,58,細懸浮微粒,普通,0.5,0.2,22,27,19,15,10,13.2,2.6,3,262,2025-03-27 18:00,,0.1,15,25,1,120.337736,22.565833,58
前鎮,高雄市,53,細懸浮微粒,普通,2.1,0.25,25,29,21,13,9,10.7,1.2,1.7,354,2025-03-27 18:00,,0.2,13.4,26,2,120.30833356,22.6044507,57
前金,高雄市,48,,良好,0.7,0.22,28,34,22,12,4,5.8,1.4,2.1,303,2025-03-27 18:00,,0.1,11.9,21,1,120.28676111,22.63390278,56
左營,高雄市,54,細懸浮微粒,普通,0.2,0.17,27,31,20,14,3,4.1,0.7,2.8,306,2025-03-27 18:00,,0.1,13.5,22,1,120.292917,22.674861,54
楠梓,高雄市,64,懸浮微粒,普通,0.6,0.23,25,29,34,14,6,8.1,1.4,2.2,285,2025-03-27 18:00,,0.2,15.5,43,2,120.328289,22.733667,53
林園,高雄市,58,細懸浮微粒,普通,1.6,0.16,30,35,27,16,4,5.3,1.3,2.4,298,2025-03-27 18:00,,0.1,15.1,26,1,120.41175,22.4795,52
大寮,高雄市,65,細懸浮微粒,普通,1.9,0.26,17,34,32,15,15,18.8,3.6,1.8,296,2025-03-27 18:00,,0.2,17.7,36,1,120.425311,22.56413611,51
鳳山,高雄市,67,細懸浮微粒,普通,0.6,0.53,22,32,23,18,12,14.5,2.5,1,247,2025-03-27 18:00,,0.3,18.2,27,1,120.357422,22.628126,50
仁武,高雄市,56,細懸浮微粒,普通,0.6,0.2,25,39,26,16,10,13.1,2.6,2.7,297,2025-03-27 18:00,,0.2,14.4,26,1,120.332631,22.689056,49
橋頭,高雄市,55,細懸浮微粒,普通,0.2,0.2,28,33,26,12,4,5.1,0.8,2.5,258,2025-03-27 18:00,,0.1,14,25,1,120.305689,22.757506,48
美濃,高雄市,58,細懸浮微粒,普通,0.9,0.2,37,56,21,18,5,6.4,1.1,1.6,286,2025-03-27 18:00,,0.2,15.1,29,1,120.530542,22.883583,47
臺南,臺南市,55,細懸浮微粒,普通,0.1,0.23,21,29,22,14,7,9.3,1.9,2,251,2025-03-27 18:00,,0.1,14.1,30,0,120.21947897,22.98928311,46
安南,臺南市,52,細懸浮微粒,普通,2.3,0.2,27,32,25,12,2,3.7,0.9,3.1,229,2025-03-27 18:00,,0.1,12.9,32,1,120.2175,23.048197,45
善化,臺南市,59,細懸浮微粒,普通,0.2,0.17,23,36,12,15,5,7.3,1.6,3.3,269,2025-03-27 18:00,,0.1,15.4,27,0,120.29740529,23.11337642,44
新營,臺南市,56,細懸浮微粒,普通,0.6,0.25,24,36,25,12,5,6.5,1.3,2.2,245,2025-03-27 18:00,,0.2,14.3,30,1,120.31725,23.305633,43
嘉義,嘉義市,52,懸浮微粒,普通,0.7,0.2,24,34,23,11,4,6.1,1.3,3.4,240,2025-03-27 18:00,,0.1,12.6,32,1,120.44125148,23.46477865,42
臺西,雲林縣,47,,良好,0.9,0.15,21,25,17,8,1,2,0.2,3.9,214,2025-03-27 18:00,,0.1,11.6,24,0,120.19933333,23.702175,41
朴子,嘉義縣,57,細懸浮微粒,普通,1,0.23,22,30,18,12,5,6.1,1,1.5,256,2025-03-27 18:00,,0.1,14.7,27,0,120.2478,23.46538,40
新港,嘉義縣,60,細懸浮微粒,普通,0.4,0.14,25,33,22,12,3,3.6,0.3,3.6,231,2025-03-27 18:00,,0.1,15.7,30,1,120.345531,23.554839,39
崙背,雲林縣,97,懸浮微粒,普通,1,0.18,22,28,34,13,3,3.9,0.6,2.3,254,2025-03-27 18:00,,0.2,18.2,72,1,120.348742,23.757547,38
斗六,雲林縣,60,細懸浮微粒,普通,0.9,0.26,24,38,23,13,5,7,1.9,2.8,246,2025-03-27 18:00,,0.2,15.9,32,1,120.544994,23.711853,37
南投,南投縣,65,懸浮微粒,普通,1.5,0.19,29,43,37,17,4,5.8,1,1.8,234,2025-03-27 18:00,,0.1,17,44,1,120.685306,23.913,36
二林,彰化縣,65,懸浮微粒,普通,1.4,0.16,23,37,29,12,1,2.5,0.9,3.6,233,2025-03-27 18:00,,0.1,15.6,44,1,120.409653,23.925175,35
線西,彰化縣,56,細懸浮微粒,普通,0.1,0.16,25,34,24,11,2,3.9,1.6,5.5,227,2025-03-27 18:00,,0.1,14.4,30,0,120.469061,24.131672,34
彰化,彰化縣,56,細懸浮微粒,普通,2,0.22,15,33,34,11,9,11.5,2.5,1.6,242,2025-03-27 18:00,,0.1,14.5,35,1,120.541519,24.066,33
西屯,臺中市,68,懸浮微粒,普通,2,0.18,21,38,37,12,8,9.6,1.2,2.2,217,2025-03-27 18:00,,0.1,16.2,46,1,120.616917,24.162197,32
忠明,臺中市,60,細懸浮微粒,普通,1.9,0.29,18,38,35,11,10,12.7,2.5,2.1,248,2025-03-27 18:00,,0.2,15.7,38,1,120.641092,24.151958,31
大里,臺中市,67,細懸浮微粒,普通,1.3,0.25,24,38,41,17,8,9.5,0.8,3.2,243,2025-03-27 18:00,,0.2,18.4,42,1,120.67844444,24.09961111,30
沙鹿,臺中市,63,細懸浮微粒,普通,1.9,0.2,22,39,25,10,3,5.4,1.5,3,204,2025-03-27 18:00,,0.1,16.8,38,2,120.568794,24.225628,29
